Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
IBRD only,IBD,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,5.62,5.72,5.7,5.71,5.37,5.14,4.94,4.67,4.63,4.48,4.3,4.27,4.21,4.07,4.2,0.09,0.0,0.0,0.0,0.0,0.0,0.0
IDA & IBRD total,IBT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,5.33,5.43,5.4,5.42,5.11,4.89,4.71,4.47,4.42,4.29,4.13,4.12,4.06,3.93,4.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0
IDA total,IDA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.64,0.69,0.5,0.49,0.72,0.61,0.53,0.71,0.38,0.65,0.72,1.08,0.92,1.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDA blend,IDB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1.33,1.45,1.03,1.01,1.5,1.29,1.15,1.58,0.86,1.51,1.69,2.56,2.18,2.31,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDA only,IDX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,IMN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,IND,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.97,3.31,3.18,2.73,2.49,2.42,2.43,2.06,1.76,2.03,2.68,3.0,2.93,2.87,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Not classified,INX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Iran, Islamic Rep.",IRN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.73,1.73,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,IRQ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,ISL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,ISR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,ITA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,JAM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,JOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,JPN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,29.6,29.85,27.03,22.2,25.45,26.98,26.84,22.87,23.44,26.18,25.28,9.47,1.51,0.88,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,KAZ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenya,KEN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyz Republic,KGZ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,KHM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,KIR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Kitts and Nevis,KNA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,37.77,36.27,36.11,37.78,35.65,37.84,36.98,33.56,34.0,32.72,29.92,29.75,28.31,25.8,28.65,30.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean (excluding high income),LAC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.45,3.67,3.48,3.5,3.07,2.83,3.19,2.84,2.83,2.87,2.36,2.61,2.45,2.58,2.33,0.87,0.0,0.0,0.0,0.0,0.0,0.0
Lao PDR,LAO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lebanon,LBN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,LBR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,LBY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Lucia,LCA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,LCN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.05,3.04,2.89,2.92,2.55,2.35,2.65,2.35,2.35,2.38,1.98,2.19,2.06,2.16,1.95,0.73,0.0,0.0,0.0,0.0,0.0,0.0
Least developed countries: UN classification,LDC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low income,LIC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liechtenstein,LIE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower middle income,LMC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,6.78,6.6,6.38,6.12,6.13,5.92,5.71,5.51,5.06,4.76,5.05,5.07,4.87,4.56,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low & middle income,LMY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,5.54,5.65,5.61,5.63,5.29,5.06,4.86,4.58,4.48,4.34,4.17,4.16,4.1,3.97,4.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0
Lesotho,LSO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Late-demographic dividend,LTE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,5.09,5.31,5.34,5.49,5.04,4.79,4.6,4.36,4.42,4.25,4.03,3.95,3.96,3.83,4.03,0.17,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,LTU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,75.7,79.11,81.77,82.24,80.54,71.71,71.63,73.0,74.24,74.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,LUX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,LVA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Macao SAR, China",MAC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Martin (French part),MAF,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,MAR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monaco,MCO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moldova,MDA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,MDG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,MDV,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa,MEA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.35,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,4.0,4.08,4.47,4.45,3.87,4.31,4.21,3.93,3.64,3.92,2.13,3.33,2.85,3.97,3.21,3.72,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,MHL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle income,MIC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,5.65,5.76,5.72,5.74,5.4,5.16,4.95,4.67,4.57,4.42,4.25,4.23,4.17,4.02,4.16,0.09,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,MKD,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,MLI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,MLT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,MMR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa (excluding high income),MNA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.27,0.64,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,MNE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,MNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,MNP,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,MOZ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritania,MRT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,MUS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,MWI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,MYS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,NAC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,18.79,19.62,19.01,18.57,19.03,18.46,18.7,18.77,18.76,19.27,18.74,18.43,18.25,18.68,18.81,18.81,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,NAM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,NCL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,NER,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,NGA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,NIC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,NLD,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,4.38,4.25,4.08,4.15,3.78,4.0,3.51,3.99,3.88,3.74,3.33,3.63,3.79,2.84,3.96,3.51,0.0,0.0,0.0,0.0,0.0,0.0
Norway,NOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,NPL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,NRU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,NZL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OECD members,OED,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,22.96,23.57,22.94,22.17,22.55,22.24,22.15,21.01,21.0,21.42,20.84,19.1,17.88,17.95,18.17,18.03,0.0,0.0,0.0,0.0,0.0,0.0
Oman,OMN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other small states,OSS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.93,3.16,2.3,2.18,3.26,2.65,2.33,3.22,1.77,3.03,3.62,5.54,4.74,4.89,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru,PER,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philippines,PHL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,POL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pre-demographic dividend,PRE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puerto Rico,PRI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,PRT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,PRY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bank and Gaza,PSE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacific island small states,PSS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Post-demographic dividend,PST,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,24.51,25.16,24.5,23.76,24.22,23.92,23.89,22.74,22.74,23.22,22.66,20.92,19.69,19.65,19.99,18.92,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,PYF,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,QAT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,ROU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,10.51,10.11,10.07,8.9,9.82,9.35,8.98,12.5,17.28,20.35,19.17,18.95,19.51,19.85,17.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,RUS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,14.91,15.4,15.93,16.44,15.56,15.71,15.74,15.79,15.7,16.52,16.45,16.42,16.6,16.31,17.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rwanda,RWA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Asia,SAS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.83,3.14,2.93,2.54,2.44,2.31,2.29,2.06,1.66,2.01,2.6,3.03,2.89,2.86,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,SAU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,SDN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
