Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Heavily indebted poor countries (HIPC),HPC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,14.51,15.66,14.9,15.97,17.39,16.17,16.62,16.2,18.53,18.11,17.22,19.24,17.41,17.86,18.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,HRV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,18.31,19.27,16.35,19.28,16.0,16.32,14.77,16.15,13.35,15.1,13.67,16.28,17.81,13.94,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,44.61,48.99,51.01,52.15,53.2,38.31,38.25,48.29,52.88,51.18,58.43,66.49,57.0,56.78,60.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,13.75,12.84,12.17,12.42,11.81,11.02,11.05,9.91,9.71,10.04,10.17,10.51,10.64,12.09,12.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBRD only,IBD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,13.32,13.37,13.07,12.59,12.31,12.19,11.63,11.26,11.04,11.01,10.46,10.04,10.07,9.96,10.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDA & IBRD total,IBT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,13.66,13.75,13.46,12.94,12.65,12.51,11.95,11.5,11.33,11.28,10.66,10.26,10.28,10.18,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDA total,IDA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,20.24,20.99,20.92,19.81,19.43,18.88,18.48,16.7,17.83,17.37,15.57,15.73,15.66,15.92,16.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDA blend,IDB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,20.56,21.6,22.31,20.75,20.23,19.3,19.26,15.24,15.71,14.96,14.51,13.82,13.97,14.45,14.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.51,12.86,16.14,16.37,11.85,11.16,11.07,10.72,10.11,9.6,9.4,9.09,8.92,9.58,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDA only,IDX,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,19.9,20.33,19.37,18.77,18.55,18.44,17.69,18.09,19.77,19.5,16.5,17.36,17.09,17.22,17.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,IMN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,IND,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,27.22,28.24,26.68,26.74,25.66,25.17,23.66,22.77,21.26,21.13,19.86,19.39,18.9,18.49,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Not classified,INX,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,8.53,7.74,7.91,8.19,8.07,8.0,7.8,7.8,7.43,7.51,7.53,7.55,7.45,7.95,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Iran, Islamic Rep.",IRN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.82,15.85,16.87,16.76,17.19,18.16,18.55,18.98,17.54,15.61,14.19,14.54,14.47,14.5,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,IRQ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,8.59,6.87,6.87,5.88,6.12,30.0,28.27,40.93,48.86,48.68,35.9,38.51,43.02,39.86,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,ISL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,4.11,4.39,4.69,5.76,4.43,4.39,4.16,4.13,3.5,3.02,4.1,2.92,2.77,2.06,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,ISR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,3.37,3.05,3.05,3.05,2.93,2.86,2.72,2.65,2.1,3.2,2.76,2.75,2.76,4.19,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,ITA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,7.11,7.12,7.13,7.3,7.06,6.95,6.48,6.81,6.52,7.06,6.88,6.93,7.06,7.36,6.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,JAM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,8.52,8.47,8.91,8.68,10.13,11.51,12.58,11.04,23.78,22.31,20.88,22.01,25.94,27.47,26.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,JOR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,10.97,12.0,12.31,14.09,12.21,13.37,13.67,14.38,14.08,14.18,13.46,14.67,10.61,10.36,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,JPN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,4.31,4.23,4.54,4.61,4.4,4.27,4.25,4.22,4.46,4.52,4.14,4.36,4.09,4.48,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,KAZ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,13.96,11.38,10.04,9.72,10.21,10.24,9.28,9.39,8.86,8.22,8.03,7.35,7.69,10.84,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenya,KEN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,21.64,20.93,22.65,20.88,18.03,18.98,17.59,16.39,16.06,15.76,15.96,17.14,18.45,17.98,17.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyz Republic,KGZ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,25.39,34.2,37.14,29.38,30.22,34.48,32.1,30.9,31.3,24.88,24.09,22.36,22.16,20.28,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,KHM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.16,11.0,13.6,14.94,12.76,11.1,12.04,14.48,11.07,14.06,28.6,27.92,18.27,28.07,23.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,KIR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Kitts and Nevis,KNA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Korea, Rep.",KOR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,4.32,3.91,4.22,3.21,3.49,3.54,3.63,3.6,3.63,3.71,3.63,3.35,3.26,3.4,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,KWT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.0,11.0,11.0,11.0,11.0,11.36,11.42,12.21,12.59,12.43,12.09,12.33,14.19,12.13,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean (excluding high income),LAC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.4,15.13,15.25,14.31,15.31,15.31,15.48,15.31,15.18,15.47,15.28,14.79,14.87,14.76,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lao PDR,LAO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lebanon,LBN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,14.32,14.05,13.14,12.57,12.64,12.86,13.28,13.14,12.61,12.99,11.9,11.41,9.25,9.44,10.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,LBR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,LBY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,23.18,23.79,12.54,12.54,12.54,12.54,9.95,13.52,33.12,36.44,35.75,31.53,59.03,61.48,69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Lucia,LCA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,LCN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.86,15.72,15.73,14.94,16.01,16.08,16.14,16.0,15.87,16.23,15.26,14.82,14.78,14.75,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Least developed countries: UN classification,LDC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.01,15.36,14.39,14.3,14.83,14.45,13.57,13.88,17.2,16.45,15.0,16.31,15.98,16.31,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low income,LIC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,18.16,18.01,16.81,16.54,16.73,15.71,15.96,17.49,18.51,19.48,15.72,16.89,15.84,15.72,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liechtenstein,LIE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,20.96,18.89,18.47,18.71,16.58,16.13,16.43,15.77,14.83,14.33,13.77,12.14,10.02,9.99,11.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower middle income,LMC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,20.87,21.53,21.1,20.61,19.61,19.06,18.4,17.58,16.88,16.56,15.71,15.36,15.28,15.19,15.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low & middle income,LMY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,13.65,13.72,13.43,12.92,12.57,12.41,11.86,11.37,11.21,11.13,10.63,10.23,10.25,10.15,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesotho,LSO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Late-demographic dividend,LTE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,10.36,10.26,10.13,9.66,9.5,9.51,9.0,8.59,8.47,8.32,8.09,7.71,7.68,7.53,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,LTU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.52,9.86,8.25,7.5,6.84,8.53,9.02,8.3,7.62,6.62,19.8,20.54,19.5,20.69,21.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,LUX,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.72,4.73,1.46,1.47,1.15,3.46,3.23,3.56,4.29,3.68,3.78,4.57,4.39,6.54,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,LVA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,23.98,23.13,24.98,22.69,18.87,17.04,16.72,16.73,15.13,13.31,10.94,10.11,9.06,9.26,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Macao SAR, China",MAC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Martin (French part),MAF,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,MAR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,8.4,8.63,5.38,4.05,4.57,6.37,6.52,7.37,10.37,11.08,11.31,10.69,11.76,13.02,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monaco,MCO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moldova,MDA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,25.49,26.12,27.81,30.63,29.11,29.53,30.17,28.72,28.88,23.48,23.56,21.05,21.66,25.23,21.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,MDG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,MDV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa,MEA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.71,11.39,11.29,10.48,11.42,12.87,12.37,13.17,13.86,13.72,12.69,12.55,13.62,13.35,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,13.85,14.06,14.17,12.31,14.69,14.92,15.36,15.27,15.38,15.85,16.06,15.06,14.34,14.3,13.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,MHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle income,MIC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,13.58,13.66,13.38,12.87,12.51,12.37,11.8,11.29,11.12,11.02,10.57,10.15,10.2,10.1,10.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,MKD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.14,16.83,20.29,19.4,20.65,22.93,24.02,23.22,22.88,17.38,17.62,20.54,20.7,18.9,19.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,MLI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,MLT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,12.26,13.18,13.16,13.15,13.13,11.43,12.21,13.68,14.36,15.64,6.53,7.02,8.41,6.97,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,MMR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,31.3,31.14,31.25,29.05,30.29,39.1,29.35,30.63,29.01,28.3,16.61,20.23,25.26,21.52,20.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa (excluding high income),MNA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.66,15.26,14.54,14.04,14.36,16.05,16.25,17.46,18.44,18.23,16.41,16.03,18.2,18.52,19.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,MNE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,27.06,28.79,32.09,25.64,25.98,16.58,24.77,24.44,19.21,17.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,MNG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,19.55,19.99,18.73,15.58,14.53,12.28,12.47,11.94,10.9,12.23,11.71,14.2,14.02,14.74,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,MNP,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,MOZ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,10.1,10.61,10.61,12.73,14.01,12.26,14.08,14.5,14.83,14.4,14.74,14.59,14.79,17.77,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritania,MRT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,MUS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.0,9.0,8.97,8.98,8.96,8.98,8.47,8.64,8.45,7.68,7.21,7.1,6.83,6.37,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,MWI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,MYS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.67,6.17,9.35,6.22,3.85,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,NAC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,5.97,4.83,6.46,5.73,6.4,6.56,6.52,6.34,6.01,6.57,6.31,6.36,6.57,6.29,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,NAM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,14.5,18.17,16.1,15.13,10.8,23.07,21.86,22.72,20.55,17.11,25.21,25.17,25.93,27.72,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,NCL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,NER,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,18.93,21.11,16.23,26.8,28.78,29.26,36.7,43.75,39.47,44.75,38.91,40.35,39.6,33.63,41.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,NGA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,38.15,38.71,37.53,33.39,31.08,23.71,31.07,11.53,9.42,5.87,17.22,9.55,8.66,15.12,16.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,NIC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,30.46,30.52,30.15,29.55,27.96,27.04,26.96,22.1,21.27,20.56,18.47,17.63,15.93,15.43,20.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,NLD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,5.49,5.39,5.32,5.34,5.3,5.41,5.51,5.25,5.06,4.61,4.72,4.56,5.03,5.05,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,NOR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,8.2,8.2,7.11,8.66,9.88,7.29,8.34,7.43,6.87,5.79,7.7,6.42,6.2,6.02,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,NPL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,21.22,21.0,19.64,19.5,27.13,28.35,29.66,30.27,31.86,34.45,34.32,31.56,30.26,32.84,32.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,NRU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,NZL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,7.76,7.65,7.42,7.09,6.99,6.93,6.91,6.92,7.14,6.89,6.91,6.74,6.77,6.67,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OECD members,OED,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,6.49,5.94,6.58,6.21,6.58,6.59,6.51,6.42,6.31,6.59,6.39,6.37,6.47,6.4,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,OMN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,20.29,19.02,20.4,20.94,18.56,22.18,20.43,20.14,17.88,18.11,15.27,12.99,13.63,10.94,10.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other small states,OSS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,7.61,8.17,7.72,7.15,6.88,7.62,7.49,7.38,8.44,8.21,7.48,6.8,6.63,6.73,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,PAK,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,24.27,26.06,26.48,25.2,24.57,24.04,22.31,19.59,21.17,19.88,16.23,16.88,17.03,16.27,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,PAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,23.86,20.8,20.95,18.58,16.94,15.96,15.48,14.11,12.11,14.69,14.33,14.36,13.83,13.62,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru,PER,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.48,10.76,10.35,10.11,9.73,9.34,9.32,8.49,8.2,8.16,10.13,5.81,8.46,10.49,10.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philippines,PHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,14.01,12.14,12.32,12.86,12.92,12.05,12.13,12.76,12.63,12.11,11.51,11.1,11.46,10.28,9.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,PLW,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,PNG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,POL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.94,9.88,10.11,9.64,9.46,9.37,8.72,9.08,8.14,8.29,7.54,6.52,6.73,6.25,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pre-demographic dividend,PRE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.64,15.9,16.17,15.56,16.37,20.91,21.93,21.44,25.43,24.39,22.38,23.14,21.94,23.64,27.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puerto Rico,PRI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Korea, Dem. People's Rep.",PRK,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.8,15.81,15.81,15.81,15.81,15.8,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,PRT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,8.41,8.79,7.67,8.34,9.05,9.12,7.59,6.78,9.2,7.66,7.97,7.88,10.33,10.79,10.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,PRY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2.67,3.21,3.24,3.64,4.24,4.63,4.95,5.06,5.25,5.7,6.23,5.96,6.38,5.78,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bank and Gaza,PSE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacific island small states,PSS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Post-demographic dividend,PST,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,6.36,5.83,6.49,6.12,6.4,6.36,6.25,6.13,6.02,6.27,6.08,6.09,6.19,6.1,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,PYF,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,QAT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,6.93,6.97,6.98,6.97,6.92,7.08,7.11,7.13,7.08,6.28,6.28,6.23,6.23,6.23,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,ROU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,12.76,12.65,12.22,8.66,10.75,10.23,10.49,10.95,11.07,12.17,11.64,11.52,12.02,11.99,10.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
